Date,Open,High,Low,Close,Adj_Close,Volume
2013-08-19,3601879883,3623479980,3589030029,3589090088,3589090088,1381050000
2013-08-20,3596770020,3625260010,3593139893,3613590088,3613590088,1308280000
2013-08-21,3603679932,3630229980,3589020020,3599790039,3599790039,1438510000
2013-08-22,3614139893,3639209961,3613929932,3638709961,3638709961,927400000
2013-08-23,3659209961,3660659912,3643860107,3657790039,3657790039,1499890000
2013-08-26,3661810059,3684219971,3652260010,3657570068,3657570068,1404230000
2013-08-27,3616060059,3629949951,3573570068,3578520020,3578520020,1640040000
2013-08-28,3579110107,3607360107,3578800049,3593350098,3593350098,1370650000
2013-08-29,3587070068,3635840088,3587070068,3620300049,3620300049,1344900000
2013-08-30,3621590088,3621780029,3581050049,3589870117,3589870117,1328320000
2013-09-03,3622639893,3637060059,3593620117,3612610107,3612610107,1628810000
2013-09-04,3619050049,3651780029,3612219971,3649040039,3649040039,1855980000
2013-09-05,3652439941,3665010010,3651169922,3658780029,3658780029,1550180000
2013-09-06,3672820068,3677070068,3618770020,3660010010,3660010010,1647310000
2013-09-09,3675120117,3708419922,3675120117,3706179932,3706179932,1664290000
2013-09-10,3724669922,3729379883,3716439941,3729020020,3729020020,1842570000
2013-09-11,3710790039,3726590088,3704219971,3725010010,3725010010,1722380000
2013-09-12,3724530029,3731840088,3713080078,3715969971,3715969971,1653860000
2013-09-13,3723270020,3724729980,3701879883,3722179932,3722179932,1460190000
2013-09-16,3755000000,3756239990,3712469971,3717850098,3717850098,1542500000
2013-09-17,3725310059,3747080078,3724260010,3745699951,3745699951,1338800000
2013-09-18,3751290039,3790699951,3737689941,3783639893,3783639893,1828820000
2013-09-19,3794699951,3798159912,3781590088,3789379883,3789379883,1775980000
2013-09-20,3796280029,3798760010,3774110107,3774729980,3774729980,2711270000
2013-09-23,3786840088,3787139893,3745540039,3765290039,3765290039,1728620000
2013-09-24,3771600098,3789850098,3753040039,3768250000,3768250000,1810950000
2013-09-25,3772590088,3782919922,3754939941,3761100098,3761100098,1821790000
2013-09-26,3774949951,3795719971,3772800049,3787429932,3787429932,1817960000
2013-09-27,3767889893,3788350098,3762669922,3781590088,3781590088,1699720000
2013-09-30,3737600098,3780969971,3734739990,3771479980,3771479980,1895760000
2013-10-01,3774179932,3817979980,3774179932,3817979980,3817979980,1843320000
2013-10-02,3793110107,3819280029,3788449951,3815020020,3815020020,1792980000
2013-10-03,3809899902,3816959961,3753169922,3774340088,3774340088,1884340000
2013-10-04,3774719971,3812860107,3773399902,3807750000,3807750000,1549600000
2013-10-07,3776639893,3800080078,3769750000,3770379883,3770379883,1475990000
2013-10-08,3772219971,3772489990,3694149902,3694830078,3694830078,2087580000
2013-10-09,3701620117,3702149902,3650030029,3677780029,3677780029,2242700000
2013-10-10,3721580078,3764719971,3721110107,3760750000,3760750000,1902410000
2013-10-11,3753219971,3794370117,3751379883,3791870117,3791870117,1750350000
2013-10-14,3767489990,3816409912,3766280029,3815280029,3815280029,1455160000
2013-10-15,3810719971,3824439941,3789679932,3794010010,3794010010,1745560000
2013-10-16,3815000000,3840479980,3814149902,3839429932,3839429932,1744000000
2013-10-17,3822850098,3863489990,3821429932,3863149902,3863149902,1975140000
2013-10-18,3893360107,3914929932,3882060059,3914280029,3914280029,1943090000
2013-10-21,3922649902,3931449951,3909909912,3920050049,3920050049,1674470000
2013-10-22,3935540039,3947669922,3904060059,3929570068,3929570068,1890500000
2013-10-23,3907300049,3911639893,3887669922,3907070068,3907070068,1915030000
2013-10-24,3911610107,3932600098,3907540039,3928959961,3928959961,2054350000
2013-10-25,3955979980,3961100098,3927500000,3943360107,3943360107,2225780000
2013-10-28,3942560059,3947580078,3927090088,3940129883,3940129883,1904810000
2013-10-29,3954340088,3957120117,3934939941,3952340088,3952340088,1897380000
2013-10-30,3962399902,3966709961,3919139893,3930620117,3930620117,1923000000
2013-10-31,3924340088,3945040039,3909260010,3919709961,3919709961,2139650000
2013-11-01,3932449951,3938479980,3904199951,3922040039,3922040039,1949460000
2013-11-04,3932600098,3937500000,3919459961,3936590088,3936590088,1817880000
2013-11-05,3925060059,3947270020,3909629883,3939860107,3939860107,1934630000
2013-11-06,3952179932,3955969971,3920909912,3931949951,3931949951,2020160000
2013-11-07,3935810059,3938330078,3855070068,3857330078,3857330078,2303320000
2013-11-08,3871239990,3919229980,3869120117,3919229980,3919229980,1981740000
2013-11-11,3913639893,3925340088,3904719971,3919790039,3919790039,1595340000
2013-11-12,3907820068,3922270020,3902669922,3919919922,3919919922,1776860000
2013-11-13,3899379883,3965580078,3899310059,3965580078,3965580078,1827220000
2013-11-14,3956469971,3975889893,3949010010,3972739990,3972739990,1965350000
2013-11-15,3978270020,3985969971,3969219971,3985969971,3985969971,1899150000
2013-11-18,3990060059,3994969971,3942850098,3949070068,3949070068,1829870000
2013-11-19,3945979980,3960439941,3923469971,3931550049,3931550049,1747840000
2013-11-20,3940979980,3952080078,3911610107,3921270020,3921270020,1721160000
2013-11-21,3938110107,3970909912,3936820068,3969159912,3969159912,1684250000
2013-11-22,3977310059,3991659912,3973000000,3991649902,3991649902,1730280000
2013-11-25,4004370117,4007090088,3987159912,3994570068,3994570068,1795760000
2013-11-26,3996699951,4026989990,3989489990,4017750000,4017750000,1907680000
2013-11-27,4026919922,4045810059,4023649902,4044750000,4044750000,1477020000
2013-11-29,4057159912,4069699951,4055449951,4059889893,4059889893,853500000
2013-12-02,4065659912,4068489990,4040879883,4045260010,4045260010,1680380000
2013-12-03,4038989990,4050080078,4022120117,4037199951,4037199951,1875010000
2013-12-04,4020330078,4051739990,4004760010,4038000000,4038000000,1886970000
2013-12-05,4037989990,4043709961,4025260010,4033169922,4033169922,1880950000
2013-12-06,4069860107,4069860107,4042350098,4062520020,4062520020,1727130000
2013-12-09,4073750000,4081780029,4063500000,4068750000,4068750000,1717120000
2013-12-10,4061169922,4074010010,4056489990,4060489990,4060489990,1864860000
2013-12-11,4061669922,4065080078,3998919922,4003810059,4003810059,1923520000
2013-12-12,4004750000,4013540039,3993570068,3998399902,3998399902,1893270000
2013-12-13,4015530029,4017449951,3992290039,4000979980,4000979980,1615340000
2013-12-16,4019370117,4043000000,4019139893,4029520020,4029520020,1943830000
2013-12-17,4028879883,4034689941,4011580078,4023679932,4023679932,1861130000
2013-12-18,4024669922,4070379883,3979590088,4070060059,4070060059,2178330000
2013-12-19,4059340088,4063699951,4045409912,4058139893,4058139893,1813050000
2013-12-20,4064889893,4111930176,4064729980,4104740234,4104740234,3510420000
2013-12-23,4136149902,4149310059,4127720215,4148899902,4148899902,1779400000
2013-12-24,4150640137,4155620117,4147149902,4155419922,4155419922,802270000
2013-12-26,4164209961,4169970215,4158589844,4167180176,4167180176,1180670000
2013-12-27,4173359863,4175359863,4153640137,4156589844,4156589844,1255020000
2013-12-30,4153580078,4158729980,4142180176,4154200195,4154200195,1349470000
2013-12-31,4161509766,4177729980,4160770020,4176589844,4176589844,1401140000
2014-01-02,4160029785,4160959961,4131790039,4143069824,4143069824,1738820000
2014-01-03,4148560059,4152959961,4124959961,4131910156,4131910156,1667480000
2014-01-06,4137029785,4139779785,4103750000,4113680176,4113680176,2292840000
2014-01-07,4128569824,4158180176,4126479980,4153180176,4153180176,2278220000
2014-01-08,4154279785,4171750000,4145000000,4165609863,4165609863,2345220000
2014-01-09,4179040039,4182740234,4142700195,4156189941,4156189941,2214770000
2014-01-10,4168939941,4174680176,4142209961,4174669922,4174669922,2143070000
2014-01-13,4167410156,4179470215,4097990234,4113299805,4113299805,2322240000
2014-01-14,4129600098,4183839844,4125810059,4183020020,4183020020,2034180000
2014-01-15,4196529785,4218790039,4195979980,4214879883,4214879883,2101870000
2014-01-16,4209589844,4219279785,4204160156,4218689941,4218689941,2005850000
2014-01-17,4207819824,4217240234,4187310059,4197580078,4197580078,2150370000
2014-01-21,4222979980,4227930176,4193169922,4225759766,4225759766,2034030000
2014-01-22,4234580078,4246549805,4225520020,4243000000,4243000000,2026910000
2014-01-23,4224359863,4224439941,4192279785,4218879883,4218879883,2191980000
2014-01-24,4194970215,4197930176,4128169922,4128169922,4128169922,2489470000
2014-01-27,4132220215,4136459961,4052629883,4083610107,4083610107,2398280000
2014-01-28,4067860107,4099810059,4067689941,4097959961,4097959961,2091180000
2014-01-29,4060610107,4091270020,4044760010,4051429932,4051429932,2231850000
2014-01-30,4098810059,4135839844,4094169922,4123129883,4123129883,2168410000
2014-01-31,4068629883,4124919922,4067610107,4103879883,4103879883,2300570000
2014-02-03,4105060059,4113549805,3989949951,3996959961,3996959961,2617030000
2014-02-04,4019439941,4044199951,4004580078,4031520020,4031520020,2173360000
2014-02-05,4015500000,4026280029,3968189941,4011550049,4011550049,2168360000
2014-02-06,4022659912,4064060059,4022169922,4057120117,4057120117,1942700000
2014-02-07,4081820068,4126509766,4069929932,4125859863,4125859863,2055850000
2014-02-10,4125120117,4148299805,4122609863,4148169922,4148169922,1811970000
2014-02-11,4154660156,4198509766,4153100098,4191049805,4191049805,1993950000
2014-02-12,4196850098,4212609863,4190390137,4201290039,4201290039,2035890000
2014-02-13,4171580078,4240669922,4170470215,4240669922,4240669922,2249990000
2014-02-14,4237000000,4250910156,4225750000,4244020020,4244020020,1881510000
2014-02-18,4253709961,4277330078,4243560059,4272779785,4272779785,1886210000
2014-02-19,4260740234,4274290039,4232379883,4237950195,4237950195,1956720000
2014-02-20,4241459961,4272339844,4226750000,4267549805,4267549805,1992780000
2014-02-21,4282169922,4284850098,4261629883,4263410156,4263410156,2138250000
2014-02-24,4273319824,4311129883,4272109863,4292970215,4292970215,2161300000
2014-02-25,4298479980,4307509766,4275799805,4287589844,4287589844,2137150000
2014-02-26,4300450195,4316819824,4278540039,4292060059,4292060059,2108270000
2014-02-27,4291470215,4322459961,4284779785,4318930176,4318930176,2049160000
2014-02-28,4323520020,4342589844,4275609863,4308120117,4308120117,2617730000
2014-03-03,4261419922,4284149902,4239649902,4277299805,4277299805,2077500000
2014-03-04,4327850098,4357209961,4327540039,4351970215,4351970215,2477850000
2014-03-05,4352759766,4362500000,4344149902,4357970215,4357970215,2215980000
2014-03-06,4368810059,4371709961,4341000000,4352129883,4352129883,2136260000
2014-03-07,4370979980,4371390137,4319149902,4336220215,4336220215,2175560000
2014-03-10,4332620117,4339930176,4307839844,4334450195,4334450195,2111610000
2014-03-11,4342930176,4354430176,4295470215,4307189941,4307189941,2477780000
2014-03-12,4288600098,4323330078,4270220215,4323330078,4323330078,2131880000
2014-03-13,4338259766,4339899902,4242950195,4260419922,4260419922,2383600000
2014-03-14,4250450195,4272339844,4241939941,4245399902,4245399902,2196890000
2014-03-17,4274220215,4301279785,4273009766,4279950195,4279950195,1810410000
2014-03-18,4286220215,4334660156,4284109863,4333310059,4333310059,1962890000
2014-03-19,4331459961,4334299805,4283540039,4307600098,4307600098,1992750000
2014-03-20,4297990234,4329609863,4287410156,4319290039,4319290039,1847270000
2014-03-21,4339899902,4344390137,4268339844,4276790039,4276790039,3245740000
2014-03-24,4289490234,4289490234,4190609863,4226390137,4226390137,2434650000
2014-03-25,4252649902,4274319824,4203640137,4234270020,4234270020,2270760000
2014-03-26,4254979980,4263069824,4173580078,4173580078,4173580078,2455460000
2014-03-27,4169350098,4186129883,4131810059,4151229980,4151229980,2270650000
2014-03-28,4163180176,4203490234,4144689941,4155759766,4155759766,2029840000
2014-03-31,4185629883,4212970215,4180540039,4198990234,4198990234,2090850000
2014-04-01,4219870117,4268200195,4218770020,4268040039,4268040039,2153130000
2014-04-02,4281609863,4286089844,4258859863,4276459961,4276459961,2187100000
2014-04-03,4282180176,4284689941,4216569824,4237740234,4237740234,2067370000
2014-04-04,4263939941,4267060059,4118709961,4127729980,4127729980,2621270000
2014-04-07,4110919922,4133680176,4052139893,4079750000,4079750000,2554680000
2014-04-08,4085179932,4120240234,4066110107,4112990234,4112990234,2198900000
2014-04-09,4129629883,4185189941,4121169922,4183899902,4183899902,1957560000
2014-04-10,4181209961,4182609863,4042760010,4054110107,4054110107,2421210000
2014-04-11,4015070068,4067219971,3991639893,3999729980,3999729980,2264480000
2014-04-14,4038060059,4050790039,3986500000,4022689941,4022689941,1890480000
2014-04-15,4032629883,4054800049,3946030029,4034159912,4034159912,2413110000
2014-04-16,4066820068,4086280029,4038810059,4086229980,4086229980,1863110000
2014-04-17,4080300049,4110459961,4064699951,4095520020,4095520020,1954720000
2014-04-21,4105370117,4121549805,4081909912,4121549805,4121549805,1544440000
2014-04-22,4132060059,4170720215,4131609863,4161459961,4161459961,1875930000
2014-04-23,4160899902,4161439941,4125410156,4126970215,4126970215,1794760000
2014-04-24,4174609863,4177160156,4107520020,4148339844,4148339844,2130870000
2014-04-25,4125160156,4126979980,4068100098,4075560059,4075560059,2087140000
2014-04-28,4091810059,4111589844,4014169922,4074399902,4074399902,2348320000
2014-04-29,4089510010,4111450195,4070250000,4103540039,4103540039,1911240000
2014-04-30,4085189941,4116140137,4070629883,4114560059,4114560059,2151400000
2014-05-01,4121250000,4149560059,4105609863,4127450195,4127450195,2077040000
2014-05-02,4138629883,4145060059,4115890137,4123899902,4123899902,1844790000
2014-05-05,4099250000,4138339844,4086350098,4138060059,4138060059,1561170000
2014-05-06,4128220215,4132459961,4080760010,4080760010,4080760010,1850610000
2014-05-07,4085489990,4091030029,4021050049,4067669922,4067669922,2486030000
2014-05-08,4053280029,4109200195,4039909912,4051500000,4051500000,2411940000
2014-05-09,4043439941,4071870117,4025239990,4071870117,4071870117,1976160000
2014-05-12,4092840088,4146540039,4092090088,4143859863,4143859863,1880020000
2014-05-13,4144899902,4155129883,4128009766,4130169922,4130169922,1923480000
2014-05-14,4122080078,4132330078,4093830078,4100629883,4100629883,1764430000
2014-05-15,4096529785,4098250000,4035959961,4069290039,4069290039,2083030000
2014-05-16,4070350098,4091159912,4044270020,4090590088,4090590088,1741070000
2014-05-19,4080330078,4128470215,4075699951,4125810059,4125810059,1601400000
2014-05-20,4121109863,4124859863,4080610107,4096890137,4096890137,1797910000
2014-05-21,4105959961,4133609863,4103609863,4131540039,4131540039,1703500000
2014-05-22,4136089844,4164850098,4131470215,4154339844,4154339844,1835810000
2014-05-23,4159779785,4186580078,4148299805,4185810059,4185810059,1536610000
2014-05-27,4206439941,4237069824,4204720215,4237069824,4237069824,1812330000
2014-05-28,4234959961,4238169922,4216890137,4225080078,4225080078,1785140000
2014-05-29,4238040039,4247950195,4228959961,4247950195,4247950195,1714000000
2014-05-30,4251490234,4252080078,4221950195,4242620117,4242620117,1903660000
2014-06-02,4247959961,4247959961,4207609863,4237200195,4237200195,1631310000
2014-06-03,4222040039,4240350098,4215799805,4234080078,4234080078,1718640000
2014-06-04,4222209961,4256189941,4216229980,4251640137,4251640137,1610090000
2014-06-05,4259120117,4299500000,4241680176,4296229980,4296229980,1926750000
2014-06-06,4312759766,4322509766,4305740234,4321399902,4321399902,1616650000
2014-06-09,4324350098,4346740234,4320279785,4336240234,4336240234,1783060000
2014-06-10,4329200195,4338870117,4319930176,4338000000,4338000000,1787120000
2014-06-11,4322919922,4338209961,4315490234,4331930176,4331930176,1778460000
2014-06-12,4323109863,4328350098,4284529785,4297629883,4297629883,1908190000
2014-06-13,4315310059,4317669922,4288410156,4310649902,4310649902,1754560000
2014-06-16,4303930176,4326890137,4296259766,4321100098,4321100098,1675120000
2014-06-17,4316009766,4346120117,4311149902,4337229980,4337229980,1814360000
2014-06-18,4341180176,4365100098,4320540039,4362839844,4362839844,1860660000
2014-06-19,4370140137,4372180176,4339609863,4359330078,4359330078,1845460000
2014-06-20,4365370117,4368799805,4354029785,4368040039,4368040039,2721380000
2014-06-23,4368959961,4371810059,4358680176,4368680176,4368680176,1712930000
2014-06-24,4367899902,4399870117,4342899902,4350350098,4350350098,2014700000
2014-06-25,4341819824,4383549805,4339410156,4379759766,4379759766,1722820000
2014-06-26,4379439941,4379799805,4347450195,4379049805,4379049805,1554070000
2014-06-27,4371799805,4398850098,4371600098,4397930176,4397930176,3964930000
2014-06-30,4398370117,4417459961,4396589844,4408180176,4408180176,1848110000
2014-07-01,4424709961,4471600098,4424430176,4458649902,4458649902,1942550000
2014-07-02,4457859863,4466919922,4450870117,4457729980,4457729980,1599480000
2014-07-03,4472890137,4485930176,4463850098,4485930176,4485930176,1001730000
2014-07-07,4477740234,4478020020,4447600098,4451529785,4451529785,1691390000
2014-07-08,4442870117,4443560059,4372040039,4391459961,4391459961,2221820000
2014-07-09,4403029785,4421930176,4388009766,4419029785,4419029785,1736960000
2014-07-10,4352040039,4415850098,4351040039,4396200195,4396200195,1682920000
2014-07-11,4401049805,4417160156,4389290039,4415490234,4415490234,1511250000
2014-07-14,4441390137,4451600098,4432950195,4440419922,4440419922,1579660000
2014-07-15,4444910156,4451930176,4389700195,4416390137,4416390137,1772030000
2014-07-16,4446169922,4448870117,4419709961,4425970215,4425970215,2059340000
2014-07-17,4411520020,4425379883,4352229980,4363450195,4363450195,2055240000
2014-07-18,4379939941,4434439941,4378220215,4432149902,4432149902,1823580000
2014-07-21,4421200195,4432419922,4404509766,4424700195,4424700195,1557820000
2014-07-22,4444939941,4464129883,4443350098,4456020020,4456020020,1724440000
2014-07-23,4468160156,4480729980,4457950195,4473700195,4473700195,1909810000
2014-07-24,4481609863,4485500000,4465939941,4472109863,4472109863,1935090000
2014-07-25,4448060059,4457950195,4430430176,4449560059,4449560059,1711430000
2014-07-28,4451120117,4455390137,4413919922,4444910156,4444910156,1783250000
2014-07-29,4456069824,4470970215,4441029785,4442700195,4442700195,2090810000
2014-07-30,4468439941,4476060059,4444509766,4462899902,4462899902,1872430000
2014-07-31,4421290039,4430799805,4367149902,4369770020,4369770020,2273380000
2014-08-01,4363390137,4385049805,4324020020,4352640137,4352640137,2050340000
2014-08-04,4365620117,4395379883,4343029785,4383890137,4383890137,1677400000
2014-08-05,4364589844,4383020020,4333580078,4352839844,4352839844,1916180000
2014-08-06,4326279785,4378990234,4325040039,4355049805,4355049805,1819310000
2014-08-07,4373250000,4379700195,4321890137,4334970215,4334970215,1866330000
2014-08-08,4340879883,4373120117,4327870117,4370899902,4370899902,1759060000
2014-08-11,4387379883,4415779785,4384149902,4401330078,4401330078,1537880000
2014-08-12,4394689941,4407080078,4371839844,4389250000,4389250000,1560220000
2014-08-13,4407870117,4434310059,4403640137,4434129883,4434129883,1611690000
2014-08-14,4438129883,4453000000,4433939941,4453000000,4453000000,1549820000
2014-08-15,4479640137,4482470215,4427129883,4464930176,4464930176,1799460000
2014-08-18,4490529785,4509160156,4486439941,4508310059,4508310059,1571100000
2014-08-19,4514259766,4528910156,4513919922,4527509766,4527509766,1556560000
2014-08-20,4517750000,4533009766,4515729980,4526479980,4526479980,1502290000
2014-08-21,4526720215,4534000000,4513810059,4532100098,4532100098,1421730000
2014-08-22,4534870117,4547240234,4521770020,4538549805,4538549805,1311810000
2014-08-25,4563720215,4571140137,4547779785,4557350098,4557350098,1384620000
2014-08-26,4563810059,4575589844,4556779785,4570640137,4570640137,1469620000
2014-08-27,4574350098,4575810059,4561839844,4569620117,4569620117,1389470000
2014-08-28,4552549805,4565959961,4546620117,4557700195,4557700195,1309580000
2014-08-29,4571759766,4580270020,4553779785,4580270020,4580270020,1352830000
2014-09-02,4592419922,4598640137,4576810059,4598189941,4598189941,1859080000
2014-09-03,4610140137,4610140137,4565379883,4572560059,4572560059,1897450000
2014-09-04,4581520020,4603149902,4553310059,4562290039,4562290039,1728700000
2014-09-05,4560629883,4583000000,4542740234,4582899902,4582899902,1641830000
2014-09-08,4579060059,4600399902,4570229980,4592290039,4592290039,1670210000
2014-09-09,4588830078,4599029785,4544439941,4552290039,4552290039,1956550000
2014-09-10,4554149902,4587100098,4544839844,4586520020,4586520020,1808650000
2014-09-11,4567640137,4591810059,4559750000,4591810059,4591810059,1704850000
2014-09-12,4588770020,4590080078,4555680176,4567600098,4567600098,1784170000
2014-09-15,4567450195,4567470215,4506729980,4518899902,4518899902,1940520000
2014-09-16,4502109863,4558240234,4499870117,4552759766,4552759766,1879350000
2014-09-17,4553959961,4582399902,4539359863,4562189941,4562189941,1796710000
2014-09-18,4575740234,4593979980,4572620117,4593430176,4593430176,1774840000
2014-09-19,4606129883,4610569824,4563439941,4579790039,4579790039,3178490000
2014-09-22,4568450195,4568870117,4513120117,4527689941,4527689941,1881520000
2014-09-23,4511319824,4536029785,4508419922,4508689941,4508689941,1847730000
2014-09-24,4514919922,4557270020,4500129883,4555220215,4555220215,1765260000
2014-09-25,4540819824,4546930176,4466640137,4466750000,4466750000,1939610000
2014-09-26,4476479980,4515750000,4475479980,4512189941,4512189941,1637480000
2014-09-29,4465839844,4515240234,4464439941,4505850098,4505850098,1737750000
2014-09-30,4512640137,4522060059,4483910156,4493390137,4493390137,2200380000
2014-10-01,4486649902,4486790039,4409299805,4422089844,4422089844,2312630000
2014-10-02,4421250000,4441950195,4367740234,4430200195,4430200195,2165500000
2014-10-03,4456810059,4488069824,4445720215,4475620117,4475620117,1777640000
2014-10-06,4492399902,4496259766,4444100098,4454799805,4454799805,1828240000
2014-10-07,4433910156,4441759766,4385149902,4385200195,4385200195,2111360000
2014-10-08,4385700195,4473729980,4355339844,4468589844,4468589844,2451630000
2014-10-09,4458290039,4464129883,4377279785,4378339844,4378339844,2264220000
2014-10-10,4354629883,4380509766,4276240234,4276240234,4276240234,2765750000
2014-10-13,4274910156,4303819824,4212870117,4213660156,4213660156,2467830000
2014-10-14,4246229980,4281339844,4212819824,4227169922,4227169922,2496120000
2014-10-15,4154100098,4231540039,4116600098,4215319824,4215319824,3058740000
2014-10-16,4133250000,4246009766,4131649902,4217390137,4217390137,2591940000
2014-10-17,4275089844,4296109863,4241669922,4258439941,4258439941,2260070000
2014-10-20,4254160156,4316870117,4248220215,4316069824,4316069824,1717370000
2014-10-21,4359169922,4419479980,4356100098,4419479980,4419479980,1997580000
2014-10-22,4429160156,4435859863,4381279785,4382850098,4382850098,1967020000
2014-10-23,4427439941,4475549805,4421560059,4452790039,4452790039,1952380000
2014-10-24,4459459961,4486259766,4445850098,4483720215,4483720215,1754300000
2014-10-27,4469020020,4489600098,4450290039,4485930176,4485930176,1585580000
2014-10-28,4505729980,4564290039,4505109863,4564290039,4564290039,1966920000
2014-10-29,4551370117,4564439941,4517020020,4549229980,4549229980,2184050000
2014-10-30,4532100098,4575500000,4521790039,4566140137,4566140137,2034960000
2014-10-31,4639450195,4641509766,4616580078,4630740234,4630740234,2424360000
2014-11-03,4633709961,4654189941,4627419922,4638910156,4638910156,2033000000
2014-11-04,4623770020,4635950195,4594919922,4623640137,4623640137,1939320000
2014-11-05,4649470215,4650390137,4607729980,4620720215,4620720215,2001870000
2014-11-06,4616779785,4639169922,4604759766,4638470215,4638470215,1986820000
2014-11-07,4636890137,4638799805,4606810059,4632529785,4632529785,1978830000
2014-11-10,4635100098,4653379883,4626490234,4651620117,4651620117,1830010000
2014-11-11,4649189941,4661229980,4640240234,4660560059,4660560059,1663690000
2014-11-12,4644629883,4678580078,4643779785,4675140137,4675140137,1773060000
2014-11-13,4681560059,4703100098,4664270020,4680140137,4680140137,1857580000
2014-11-14,4679850098,4688740234,4664310059,4688540039,4688540039,1739950000
2014-11-17,4678439941,4689529785,4655200195,4671000000,4671000000,1695070000
2014-11-18,4674839844,4709830078,4674299805,4702439941,4702439941,1655760000
2014-11-19,4694779785,4696200195,4655720215,4675709961,4675709961,1641560000
2014-11-20,4655200195,4702970215,4653330078,4701870117,4701870117,1667330000
2014-11-21,4751009766,4751600098,4700729980,4712970215,4712970215,1854340000
2014-11-24,4725169922,4755020020,4723620117,4754890137,4754890137,1568130000
2014-11-25,4762390137,4774520020,4749919922,4758250000,4758250000,1720140000
2014-11-26,4760229980,4788000000,4757479980,4787319824,4787319824,1362930000
2014-11-28,4797100098,4810859863,4786720215,4791629883,4791629883,998600000
2014-12-01,4777729980,4782069824,4724620117,4727350098,4727350098,1893600000
2014-12-02,4732970215,4761629883,4729759766,4755810059,4755810059,1839170000
2014-12-03,4761310059,4781370117,4745140137,4774470215,4774470215,1734510000
2014-12-04,4772000000,4785410156,4753709961,4769439941,4769439941,1724090000
2014-12-05,4776580078,4788979980,4769640137,4780759766,4780759766,1767100000
2014-12-08,4769759766,4793240234,4722910156,4740689941,4740689941,1966770000
2014-12-09,4685200195,4768410156,4674379883,4766470215,4766470215,1950330000
2014-12-10,4754419922,4766640137,4679250000,4684020020,4684020020,1850810000
2014-12-11,4704649902,4759879883,4699430176,4708160156,4708160156,1873050000
2014-12-12,4665350098,4707919922,4653600098,4653600098,4653600098,1888870000
2014-12-15,4679669922,4690580078,4592430176,4605160156,4605160156,2143610000
2014-12-16,4572790039,4645189941,4547310059,4547830078,4547830078,2231670000
2014-12-17,4556899902,4651899902,4550700195,4644310059,4644310059,2279930000
2014-12-18,4712390137,4748399902,4697089844,4748399902,4748399902,2172260000
2014-12-19,4752600098,4782129883,4738290039,4765379883,4765379883,3287920000
2014-12-22,4759040039,4781930176,4757799805,4781419922,4781419922,1720070000
2014-12-23,4798029785,4798060059,4761390137,4765419922,4765419922,1590820000
2014-12-24,4770120117,4787569824,4768669922,4773470215,4773470215,729750000
2014-12-26,4788060059,4814950195,4787850098,4806859863,4806859863,930220000
2014-12-29,4801259766,4813720215,4798899902,4806910156,4806910156,1227740000
2014-12-30,4793609863,4803890137,4772879883,4777439941,4777439941,1269200000
2014-12-31,4790529785,4806430176,4734109863,4736049805,4736049805,1515600000
2015-01-02,4760240234,4777009766,4698109863,4726810059,4726810059,1435150000
2015-01-05,4700339844,4702770020,4641459961,4652569824,4652569824,1794470000
2015-01-06,4666850098,4667330078,4567589844,4592740234,4592740234,2167320000
2015-01-07,4626839844,4652720215,4613899902,4650470215,4650470215,1957950000
2015-01-08,4689540039,4741379883,4688020020,4736189941,4736189941,2105450000
2015-01-09,4744470215,4744709961,4681240234,4704069824,4704069824,1715830000
2015-01-12,4714069824,4715810059,4650649902,4664709961,4664709961,1861960000
2015-01-13,4708740234,4751339844,4624279785,4661500000,4661500000,2162180000
2015-01-14,4610759766,4655370117,4595979980,4639319824,4639319824,2073810000
2015-01-15,4657459961,4663959961,4567390137,4570819824,4570819824,1976260000
2015-01-16,4566379883,4635819824,4563109863,4634379883,4634379883,1970520000
2015-01-20,4655839844,4665649902,4601100098,4654850098,4654850098,1835040000
2015-01-21,4641950195,4692459961,4629589844,4667419922,4667419922,1847420000
2015-01-22,4690930176,4752600098,4644569824,4750399902,4750399902,1996550000
2015-01-23,4748189941,4771180176,4737950195,4757879883,4757879883,1653830000
2015-01-26,4752359863,4774180176,4734200195,4771759766,4771759766,1717510000
2015-01-27,4698229980,4721870117,4659830078,4681500000,4681500000,1954160000
2015-01-28,4740689941,4742060059,4637479980,4637990234,4637990234,2118680000
2015-01-29,4635729980,4688410156,4601759766,4683410156,4683410156,2110710000
2015-01-30,4671209961,4703810059,4631100098,4635240234,4635240234,2264230000
2015-02-02,4650600098,4676689941,4580459961,4676689941,4676689941,2006450000
2015-02-03,4693250000,4727740234,4670819824,4727740234,4727740234,2153520000
2015-02-04,4699810059,4744330078,4697790039,4716700195,4716700195,2212960000
2015-02-05,4729649902,4767379883,4722799805,4765100098,4765100098,2036590000
2015-02-06,4768839844,4787180176,4731220215,4744399902,4744399902,2034060000
2015-02-09,4723729980,4749470215,4719609863,4726009766,4726009766,1654680000
2015-02-10,4754629883,4793270020,4737120117,4787640137,4787640137,1773730000
2015-02-11,4788370117,4810359863,4780129883,4801180176,4801180176,1793630000
2015-02-12,4828080078,4857609863,4823569824,4857609863,4857609863,2075470000
2015-02-13,4869729980,4893839844,4860120117,4893839844,4893839844,1942240000
2015-02-17,4889990234,4901890137,4880640137,4899270020,4899270020,1751490000
